grade,day,prefix,meaning,word,word_meaning,example_sentence,root_family,difficulty,quiz_question,quiz_answer,app_tab,book_order,day_label,section_order_in_day,prefix_meaning,etymology_note,example_korean,related_words
1,3,ex-,"밖으로(out), 멀리(off), 완전히(thoroughly)",explode,"폭발하다, (갑자기 강한 감정을) 터뜨리다, 폭발적으로 증가하다","Seconds after the car crashed, its fuel tank exploded.",explode|xplosion|explosive,low,What does explode mean?,"폭발하다, (갑자기 강한 감정을) 터뜨리다, 폭발적으로 증가하다",etymology,64,DAY 03,1,"밖으로(out), 멀리(off), 완전히(thoroughly)",ex(= out) + plode(= applaud: 박수치다) → 박수쳐서 밖으로 몰고 나오다,"그 자동차가 충돌하고 몇 초 후에, 그 차의 연료 탱크가 폭발했다.",
1,3,ex-,"밖으로(out), 멀리(off), 완전히(thoroughly)",expose,"드러내다, 노출시키다, 폭로하다",Potatoes turn green when exposed to light.,expose|exposure,low,What does expose mean?,"드러내다, 노출시키다, 폭로하다",etymology,65,DAY 03,1,"밖으로(out), 멀리(off), 완전히(thoroughly)",ex(= out) + pose(= put) → 밖으로 내놓다,빛에 노출되면 감자는 초록색으로 변한다.,
1,3,ex-,"밖으로(out), 멀리(off), 완전히(thoroughly)",extinct,"멸종된, 사라진",Dinosaurs became extinct 65 million years ago.,extinct|extinction,low,What does extinct mean?,"멸종된, 사라진",etymology,66,DAY 03,1,"밖으로(out), 멀리(off), 완전히(thoroughly)",ex(= thoroughly) + (s)tinct(= quench: 끄다) → 완전히 꺼진,공룡은 6천 5백만 년 전에 멸종되었다.,
1,3,out-,"밖으로(outside), 더 많은(more than)",outcome,"결과, 성과",It is impossible to predict the outcome of the election.,outcome,low,What does outcome mean?,"결과, 성과",etymology,72,DAY 03,2,"밖으로(outside), 더 많은(more than)",out(= outside) + come → 밖으로 나온 것,선거의 결과를 예측하는 것은 불가능하다,outcome|result|effect
1,3,out-,"밖으로(outside), 더 많은(more than)",outgoing,"외향적인, 사교적인",You may think people who like red are outgoing and active.,outgoing,low,What does outgoing mean?,"외향적인, 사교적인",etymology,73,DAY 03,2,"밖으로(outside), 더 많은(more than)",out(= outside) + go + ing(접사) → 밖으로 나가는,너는 빨간색을 좋아하는 사람들이 외향적이고 활동적이라고 생각할지도 모르겠다.,
1,3,out-,"밖으로(outside), 더 많은(more than)",outlet,"배출구, 배출 수단, 출구, (전기) 콘센트, 직판점",The Internet became the perfect outlet for secrecy.,outlet,low,What does outlet mean?,"배출구, 배출 수단, 출구, (전기) 콘센트, 직판점",etymology,74,DAY 03,2,"밖으로(outside), 더 많은(more than)",out(= outside) + let(= allow) → 밖으로 나가는 것을 허락함,인터넷은 비밀의 완벽한 배출 수단이 되었다.,
1,3,out-,"밖으로(outside), 더 많은(more than)",outline,"개요, 윤곽 v. 개요를 서술하다, 윤곽을 보여 주다",This page provides a brief outline of the events.,outline,low,What does outline mean?,"개요, 윤곽 v. 개요를 서술하다, 윤곽을 보여 주다",etymology,75,DAY 03,2,"밖으로(outside), 더 많은(more than)",out(= outside) + line → 바깥 선,이 페이지는 그 사건들에 대한 간략한 개요를 제공한다.,
1,3,out-,"밖으로(outside), 더 많은(more than)",outlook,"관점, 세계관, 전망, 사고방식",She still has an optimistic outlook for the future.,outlook,low,What does outlook mean?,"관점, 세계관, 전망, 사고방식",etymology,76,DAY 03,2,"밖으로(outside), 더 많은(more than)",out(= outside) + look → 밖을 봄,그녀는 여전히 미래에 대한 낙관적인 전망을 가지고 있다.,
1,3,out-,"밖으로(outside), 더 많은(more than)",outnumber,"수가 더 많다, 수적으로 우세하다",Why do women outnumber men in the college?,outnumber,low,What does outnumber mean?,"수가 더 많다, 수적으로 우세하다",etymology,77,DAY 03,2,"밖으로(outside), 더 많은(more than)",out(=more than) + number → 수가 더 많다,왜 그 대학에는 여자의 수가 남자의 수보다 더 많을까?,
1,3,out-,"밖으로(outside), 더 많은(more than)",outpatient,외래 환자,"Around 8:30 a.m., the outpatients’ ward began to get crowded.",outpatient,low,What does outpatient mean?,외래 환자,etymology,78,DAY 03,2,"밖으로(outside), 더 많은(more than)",out(= outside) + pati(= suffer) + ent(접사) → 밖에서 고통을 겪는 사람,오전 8시 30분경 그 외래 환자 병동은 붐비기 시작했다.,
1,3,out-,"밖으로(outside), 더 많은(more than)",outstanding,"뛰어난, 두드러진, 미지불된",His performance was outstanding.,outstanding,low,What does outstanding mean?,"뛰어난, 두드러진, 미지불된",etymology,79,DAY 03,2,"밖으로(outside), 더 많은(more than)",out(= outside) + stand + ing(접사) → 밖에 서 있는,그의 공연은 뛰어났다.,outstanding|excellent|exceptional
1,3,super-/sur-,"위에(above, over), 초월하여(beyond)",superb,"최고의, 뛰어난, 멋진",The bike is in superb condition.,superb|superbness,low,What does superb mean?,"최고의, 뛰어난, 멋진",etymology,80,DAY 04,1,"위에(above, over), 초월하여(beyond)","super(= above, over) + b(접사) → 더 위에 있는",그 자전거는 최고의 상태에 있다.,
1,3,super-/sur-,"위에(above, over), 초월하여(beyond)",superficial,"표면상의, 피상적인",The product gives a superficial impression of warmth.,superficial|superficially,low,What does superficial mean?,"표면상의, 피상적인",etymology,81,DAY 05,1,"위에(above, over), 초월하여(beyond)","super(= above, over) + fici(= face) + al(접사) → 얼굴[표면] 위에 있는",그 제품은 따뜻하다는 피상적인 인상을 준다.,
1,3,super-/sur-,"위에(above, over), 초월하여(beyond)",superior,"우월한, 우세한",The contestant is superior to his competitors.,superior,low,What does superior mean?,"우월한, 우세한",etymology,82,DAY 06,1,"위에(above, over), 초월하여(beyond)","super(= above, over) + ior(접사) → 더 높은",그 대회 참가자는 경쟁자들보다 더 우월하다.,
1,3,super-/sur-,"위에(above, over), 초월하여(beyond)",supernatural,"초자연적인, 불가사의한",This novel was written about supernatural phenomena.,supernatural|supernaturally,mid,What does supernatural mean?,"초자연적인, 불가사의한",etymology,83,DAY 07,1,"위에(above, over), 초월하여(beyond)","super(= above, over) + natur(= nature) + al(접사) → 자연을 초월한",이 소설은 초자연적인 현상들에 관하여 쓰였다.,
1,3,super-/sur-,"위에(above, over), 초월하여(beyond)",surface,"표면, 외관",The insect can walk on the surface of the water.,surface,low,What does surface mean?,"표면, 외관",etymology,84,DAY 08,1,"위에(above, over), 초월하여(beyond)","sur(= above, over) + face(표면) → 표면의 위",그 곤충은 물의 표면 위를 걸을 수 있다.,
1,3,super-/sur-,"위에(above, over), 초월하여(beyond)",surpass,"뛰어넘다, 능가하다",He finally surpassed the world record.,surpass|surpassable,low,What does surpass mean?,"뛰어넘다, 능가하다",etymology,85,DAY 09,1,"위에(above, over), 초월하여(beyond)",sur(= beyond) + pass(= passer: go by) → 초월하여 가다,그는 마침내 세계 기록을 뛰어넘었다.,
1,3,super-/sur-,"위에(above, over), 초월하여(beyond)",surplus,"과잉, 잉여 a. 잉여의",Rice was in surplus last year.,surplus,low,What does surplus mean?,"과잉, 잉여 a. 잉여의",etymology,86,DAY 10,1,"위에(above, over), 초월하여(beyond)","sur(= above, over) + plus(=more) → 지나치게 많은 것",작년에는 쌀이 과잉이었다.,
1,3,super-/sur-,"위에(above, over), 초월하여(beyond)",supreme,"최고의, 최상의",He ran with supreme confidence.,supreme|supremacy,low,What does supreme mean?,"최고의, 최상의",etymology,87,DAY 11,1,"위에(above, over), 초월하여(beyond)",라틴어 supremus(= highest)에서 유래,그는 최고의 자신감을 가지고 달렸다.,
1,3,dia-,"사이에(between), 통하여(through), 가로질러(across)",dialogue,"대화, 회화, 문답",Remember that most plays are written in dialogue.,dialogue,low,What does dialogue mean?,"대화, 회화, 문답",etymology,153,DAY 12,4,"사이에(between), 통하여(through), 가로질러(across)",dia(= between) + logue(= speak) → 서로 말을 주고받는 것,대부분의 희곡이 대화체로 쓰여 있다는 것을 기억하세요.,
1,3,dia-,"사이에(between), 통하여(through), 가로질러(across)",dialect,"방언, 사투리",The people of each region speak their own dialect.,dialect,low,What does dialect mean?,"방언, 사투리",etymology,154,DAY 13,4,"사이에(between), 통하여(through), 가로질러(across)",dia(= between) + lect(= legein: speak) → 특정 지역의 사람들 사이에 주고받는 말,각 지역의 사람들은 자신들만의 방언을 사용한다.,
1,3,dia-,"사이에(between), 통하여(through), 가로질러(across)",diameter,"지름, 직경",What is the diameter of the circle?,diameter|diametric,low,What does diameter mean?,"지름, 직경",etymology,155,DAY 14,4,"사이에(between), 통하여(through), 가로질러(across)",dia(= across) + meter(=measure) → 한쪽에서 다른 쪽까지 가로질러 측정한 것,그 원의 지름이 얼마입니까?,
1,3,dia-,"사이에(between), 통하여(through), 가로질러(across)",diagonal,"대각선의, 사선의 n. 대각선",He drew a diagonal line on the page.,diagonal|diagonally,low,What does diagonal mean?,"대각선의, 사선의 n. 대각선",etymology,156,DAY 15,4,"사이에(between), 통하여(through), 가로질러(across)",dia(= across) + gon(= angle) + al(접사) → 가로질러서 각을 갖고 있는,그는 그 페이지에 대각선[사선]을 그었다.,circle|oval|square|rectangle|triangle
1,4,over-,"위에(above, over), 과도하게(excessively)",overall,"전반적인, 전체의",There has been an overall improvement in standards of living.,overall,low,What does overall mean?,"전반적인, 전체의",etymology,93,DAY 04,3,"위에(above, over), 과도하게(excessively)",over(= over) + all → 모든 것의 위에 있는,전반적인 생활 수준의 향상이 있었다.,
1,4,over-,"위에(above, over), 과도하게(excessively)",overlook,"간과하다, 못 본 체하다, 내려다보다",He overlooked the important evidence.,overlook,low,What does overlook mean?,"간과하다, 못 본 체하다, 내려다보다",etymology,94,DAY 04,3,"위에(above, over), 과도하게(excessively)",over(= over) + look → 위를 보다,그는 중요한 증거를 간과했다.,
1,4,over-,"위에(above, over), 과도하게(excessively)",overtake,"추월하다, 능가하다",It’s dangerous to overtake another vehicle on this road.,overtake,low,What does overtake mean?,"추월하다, 능가하다",etymology,95,DAY 04,3,"위에(above, over), 과도하게(excessively)","over(= above, over) + take → 위에서 잡다",이 길에서 다른 차량을 추월하는 것은 위험하다,
1,4,over-,"위에(above, over), 과도하게(excessively)",overwhelm,"제압하다, 압도하다",They were overwhelmed by the enemy.,overwhelm,low,What does overwhelm mean?,"제압하다, 압도하다",etymology,96,DAY 04,3,"위에(above, over), 과도하게(excessively)","over(= above, over) + whelm(=whelmen: turn upside down) → 위에서 뒤집어엎다",그들은 적군에게 제압당했다.,
1,4,over-,"위에(above, over), 과도하게(excessively)",oversee,감독하다,He was appointed as the team leader to oversee the business.,oversee,low,What does oversee mean?,감독하다,etymology,97,DAY 04,3,"위에(above, over), 과도하게(excessively)",over(= over) + see → 위에서 보다,그는 그 사업을 감독하도록 팀장으로 임명되었다.,
1,4,over-,"위에(above, over), 과도하게(excessively)",overcome,극복하다,He overcame an injury to win the championship.,overcome,low,What does overcome mean?,극복하다,etymology,98,DAY 04,3,"위에(above, over), 과도하게(excessively)",over(= over) + come → 위에서 오다,그는 부상을 극복하고 선수권 대회에서 우승했다.,
1,4,over-,"위에(above, over), 과도하게(excessively)",overlap,"겹치다, 겹쳐지다",The bird’s feathers overlap each other.,overlap,low,What does overlap mean?,"겹치다, 겹쳐지다",etymology,99,DAY 04,3,"위에(above, over), 과도하게(excessively)",over(= over) + lap(= fold: 접다) → 위에 접다,그 새의 깃털은 서로 겹쳐져 있다.,
1,4,over-,"위에(above, over), 과도하게(excessively)",overestimate,과대평가하다,The man overestimated his own ability.,overestimate|overestimation,low,What does overestimate mean?,과대평가하다,etymology,100,DAY 04,3,"위에(above, over), 과도하게(excessively)",over(= excessively) + estimate(= value: 가치를 평가하다) → 과도하게 가치를 평가하다,그 남자는 자기 자신의 능력을 과대평가했다.,
1,4,a-,강조(intensive),arise,"발생하다, 생기다",A considerable wind arose during the night.,arise,low,What does arise mean?,"발생하다, 생기다",etymology,101,DAY 04,4,강조(intensive),a(intensive) + rise → 매우 올라오다,밤사이에 상당한 바람이 일었다.,
1,4,a-,강조(intensive),awake,"잠들지 않은, 깨어 있는",She was awake when I came home.,awake,low,What does awake mean?,"잠들지 않은, 깨어 있는",etymology,102,DAY 04,4,강조(intensive),a(intensive) + wake(깨어나다) → 잠에서 깨어난,내가 집에 왔을 때 그녀는 잠들지 않고 있었다.,
1,4,a-,강조(intensive),amaze,깜짝 놀라게 하다,The size of the building amazed the visitors.,amaze|amazing|amazement,low,What does amaze mean?,깜짝 놀라게 하다,etymology,103,DAY 04,4,강조(intensive),a(intensive) + maze(=masian: overwhelm with wonder) → 놀라서 당황하게 하다,그 건물의 크기가 방문객들을 놀라게 했다.,
1,4,a-,강조(intensive),abide,"참다, 견디다",I can’t abide hot and humid weather.,abide,low,What does abide mean?,"참다, 견디다",etymology,104,DAY 04,4,강조(intensive),a(intensive) + bide(= bidan: endure 견디다) → 참고 견디다,나는 고온다습한 날씨를 참을 수가 없다.,
1,4,a-,강조(intensive),ashamed,"부끄러운, 수치스러운",I feel ashamed that I’ve been lazy.,ashamed,low,What does ashamed mean?,"부끄러운, 수치스러운",etymology,105,DAY 04,4,강조(intensive),a(intensive) + shamed(= scamian: be ashamed) → 몹시 창피를 당한,나는 게을렀던 것에 부끄러운 기분이 든다.,
1,4,de-,"아래로(down), 떨어져, 멀리(away, off), 반대(opposite), 강조(intensive)",depress,"우울하게 하다, 불경기가 되게 하다",Don’t let this news depress you too much.,depress|depression|depressed,low,What does depress mean?,"우울하게 하다, 불경기가 되게 하다",etymology,106,DAY 04,1,"아래로(down), 떨어져, 멀리(away, off), 반대(opposite), 강조(intensive)",de(= down) + press(누르다) → 내리누르다,이 소식이 당신을 지나치게 우울하게 하지 않도록 하세요.,
